node_id,title,community_id,community_label,degree,color
14629,[Bug] Anthropic API Error: 529 Service Unavailable,9,Anthropic_API_Overload,9,#FF5722
14630,[Bug] Anthropic API Error: Overloaded - No Recovery on Retry or Session Resume,9,Anthropic_API_Overload,2,#FF5722
14648,[Bug] Model alias `opusplan` uses Sonnet instead of Opus in plan mode,6,Model_Issues Token_Consumption Downgrade,4,#FF9800
14654,"Session becomes permanently unusable after rate limit error, even though limit is available",19,TokenUsageIssues BillingIssues TimeoutIs,2,#F1C40F
14702,[Bug] Anthropic API Error: Recurring 500 Internal Server Errors,4,Anthropic_API_Errors_500,58,#3498DB
14704,[Bug] Anthropic API Error: HTTP 500 and 529 timeout during sessions,4,Anthropic_API_Errors_500,8,#3498DB
14705,Opus 4.6 on Bedrock excluded from 1M context window,3,Opus_46_Issues Context_Limit Token,2,#9B59B6
14708,[Bug] Anthropic API Error: Overloaded,9,Anthropic_API_Overload,32,#FF5722
14714,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14717,[Bug] Anthropic API Error: Internal Server Error and Overloaded responses during task execution,9,Anthropic_API_Overload,19,#FF5722
14721,[Bug] Anthropic API Error: Internal Server Error (500) and Overloaded Error (529),4,Anthropic_API_Errors_500,84,#3498DB
14723,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14724,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14725,"API Error: 500 {""type"":""error"",""error"":{""type"":""api_error"",""message"":""Internal server error""},""request_id"":""req_011CZ9GFw9579zj7kCY3hHm9""}",15,InternalServerError500,16,#00BCD4
14727,"[BUG] API Error: 500 {""type"":""error"",""error"":{""type"":""api_error"",""message"":""Internal server      error""},""request_id"":""req_011CZ9G2x1o12g2XijszrB96""}",15,InternalServerError500,25,#00BCD4
14728,[Bug] Anthropic API Error: Internal Server Error with Claude Opus model,22,"Anthropic_API_Error

Issues
- Feature",2,#1ABC9C
14729,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14730,[Bug] Anthropic API Error: Internal Server Error (500) - Mass Outage,4,Anthropic_API_Errors_500,57,#3498DB
14732,[Bug] Anthropic API Error: Overloaded Error (529) during Claude Code operations,9,Anthropic_API_Overload,4,#FF5722
14733,[Bug] Claude Code CLI fails to initialize or execute,23,Bug Freeze NotWorking IgnoringInstructio,8,#E74C3C
14737,"[BUG] in Claude Code sesstion, API Error: 500 {""type"":""error"",""error"":{""type"":""api_error"",""message"":""Internal server error""},""request_id"":""req_011CZ9DWrAFPPiMFaPWYkvph""}",15,InternalServerError500,5,#00BCD4
14738,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14739,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14740,[Bug] Anthropic API Error: Persistent 500 Internal Server Error on all requests,4,Anthropic_API_Errors_500,60,#3498DB
14741,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14742,[BUG] API Error: 500 Internal Server Errror,4,Anthropic_API_Errors_500,65,#3498DB
14743,[Bug] Claude 3.5 Opus 1M context window not functioning,3,Opus_46_Issues Context_Limit Token,3,#9B59B6
14744,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14745,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14746,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14747,[Bug] Anthropic API Error: HTTP 500 Internal Server Error,4,Anthropic_API_Errors_500,61,#3498DB
14748,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14749,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14750,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14751,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14752,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
14766,[Bug] Claude fails to generate responses,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
14770,[BUG] **Bug: VS Code Extension returns 'API Error: Rate limit reached' on every request despite active Pro subscription**,24,RateLimitIssuesProSubscription,3,#4CAF50
14792,"[BUG] Claude Code v2.1.77 crashes with ""Illegal instruction"" on RHEL 8 (x86_64)",23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
14798,[BUG] Claude Code for VS Code 2.1.73,7,vscode_issues api_error extension_breaks,7,#E91E63
14816,[BUG] claude remote control not working on Pro plan,1,RemoteControlIssues,5,#8BC34A
14842,claude-in-chrome MCP never connects to browser-bridge socket (v2.1.77),10,Chrome_Connection_Issues,15,#E67E22
14866,"[BUG] Claude for Chrome extension fails to connect, even tho a connection seems to be established",10,Chrome_Connection_Issues,33,#E67E22
14914,Bug: Claude edits code files while Plan Mode is active despite system instructions,23,Bug Freeze NotWorking IgnoringInstructio,8,#E74C3C
14915,Context window shows 200k instead of 1M for Opus 4.6 on Max plan,3,Opus_46_Issues Context_Limit Token,14,#9B59B6
14922,[Bug] Anthropic API Error: Rate limit exceeded on custom command execution,2,AnthropicAPI_RateLimitError,2,#1ABC9C
14945,"Chrome integration: ""Browser extension is not connected"" on Linux despite healthy native host and socket",10,Chrome_Connection_Issues,7,#E67E22
14965,[Bug] Claude fails to follow instructions and executes dangerous operations without confirmation,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
14980,Chrome extension not connecting to Claude Code CLI with --chrome flag,10,Chrome_Connection_Issues,15,#E67E22
14990,"I'm ready to help generate GitHub issue titles for Claude Code bug reports. Please provide the bug report details and I'll create a concise, technical issue title following the guidelines you've outlined.",17,"1 Bug Report Details
2 Feature Request D",7,#795548
14999,[Bug] Claude Code ignoring instructions from memory/Claude.md files and hallucinating solutions,23,Bug Freeze NotWorking IgnoringInstructio,22,#E74C3C
15022,Claude in Chrome extension never initiates native messaging connection,10,Chrome_Connection_Issues,4,#E67E22
15025,Chrome MCP tools report 'not connected' despite working socket,10,Chrome_Connection_Issues,2,#E67E22
15035,"[Bug] Claude Code ignores explicit instructions to read source code, proceeds with guessing instead",23,Bug Freeze NotWorking IgnoringInstructio,8,#E74C3C
15056,[Bug] Excessive token usage on simple messages causing premature rate limit consumption,19,TokenUsageIssues BillingIssues TimeoutIs,6,#F1C40F
15078,[Bug] Claude Code generating responses to unrelated prompts,23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
15089,"[BUG] Claude Code gives completely unrelated hallucinated responses to simple prompts (e.g., ""1+1"" returns ""4+5=9"")",23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
15098,[BUG] VS Code extension resets subscriptionType to null for Team accounts → “API Error: Rate limit reached”,24,RateLimitIssuesProSubscription,1,#4CAF50
15122,[BUG] Claudecode able to to bypass .claudeignore,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
15128,"Claude-in-Chrome: not connected despite native host running (macOS, CC 2.1.76, ext 1.0.62)",10,Chrome_Connection_Issues,8,#E67E22
15143,Auto-compaction triggers at 41% actual context usage on 1M Opus 4.6 sessions (token estimation over-counting),3,Opus_46_Issues Context_Limit Token,5,#9B59B6
15221,"Claude in Chrome: extension never calls connectNative despite correct setup (macOS, v2.1.76, ext v1.0.61)",10,Chrome_Connection_Issues,5,#E67E22
15233,Claude in Chrome: CLI never connects to native host socket (macOS),10,Chrome_Connection_Issues,5,#E67E22
15239,[Bug] Anthropic API Error: Rate limit reached on skill invocation with fresh context,2,AnthropicAPI_RateLimitError,11,#1ABC9C
15254,[BUG] API Rate limit even if I just started the session with available quota,19,TokenUsageIssues BillingIssues TimeoutIs,3,#F1C40F
15260,[BUG] Claude code VS Code extension error in MacOS,7,vscode_issues api_error extension_breaks,6,#E91E63
15306,Claude-in-Chrome: connection fails when Claude Desktop installed despite disabling Desktop's native host (macOS),10,Chrome_Connection_Issues,5,#E67E22
15370,"[BUG] Claude Desktop: ""failed to launch"" error on startup (no window renders, clean install, Windows 11)",20,Crash Launch Failure Hang Freeze Error,4,#607D8B
15374,[BUG] API Error: Rate limit reached on first message despite Claude Pro subscription and zero prior usage,24,RateLimitIssuesProSubscription,5,#4CAF50
15390,[Bug] Excessive token consumption for single file modifications,19,TokenUsageIssues BillingIssues TimeoutIs,3,#F1C40F
15410,[BUG] CRAZYE MEMORY LEAK. Can't use Claude Code. --update doesn't work as well,12,memory_leak kernel_allocation api_error ,3,#2ECC71
15457,[Bug] Anthropic API Error: Rate limit reached despite available quota,2,AnthropicAPI_RateLimitError,28,#1ABC9C
15468,[BUG] The extension 'Claude Code for VS Code' shows a completely blank page.,7,vscode_issues api_error extension_breaks,3,#E91E63
15500,[BUG] Claude Code constantly failing on applying plans,23,Bug Freeze NotWorking IgnoringInstructio,10,#E74C3C
15579,"[BUG] After accepting a plan, Claude asks what to change instead of starting implementation",23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
15580,[BUG] Regression in Claude Code Refactor / Analysis Behavior,12,memory_leak kernel_allocation api_error ,1,#2ECC71
15595,OOM kill: Claude Code memory grows to 10-13 GB after just 3 exchanges,12,memory_leak kernel_allocation api_error ,1,#2ECC71
15626,Claude CLI opens empty VSCode windows when launched from VSCode integrated terminal,7,vscode_issues api_error extension_breaks,7,#E91E63
15631,[Bug] Anthropic API Error: HTTP 500 Internal Server Error,4,Anthropic_API_Errors_500,61,#3498DB
15633,[Bug] Claude Code hangs and requires session restart,23,Bug Freeze NotWorking IgnoringInstructio,26,#E74C3C
15648,[Feature Request] Add ability to open Claude Code CLI sessions in Claude Code Desktop,0,BUG Feature Request Remote Access Multi-,1,#E67E22
15687,[Bug] Claude Code Review process hangs indefinitely without timeout,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
15725,[BUG] Claude Code silently exits (code 0) when git is not installed,21,GitBash_Issues_Windows,3,#E74C3C
15748,Claude Code crashes with OOM (2.6GB+) — no memory self-monitoring or graceful degradation,12,memory_leak kernel_allocation api_error ,1,#2ECC71
15751,"[BUG] /remote-control or /rc do not appear inside my claude code session, on latest version",1,RemoteControlIssues,2,#8BC34A
15773,[Bug] Anthropic API Error: Rate limit persists after logout/login and cache clear,2,AnthropicAPI_RateLimitError,13,#1ABC9C
15780,[BUG] Claude crashed,16,BUG_Claude INTERRUPTED_MESSAGE AN,5,#69F0AE
15792,CRITICAL: Claude Code regression — model now consistently fails basic tasks and hallucinates in code analysis,12,memory_leak kernel_allocation api_error ,2,#2ECC71
15796,[BUG] Claude Code Session Recording Failure & Massive Token Usage Surge,12,memory_leak kernel_allocation api_error ,1,#2ECC71
15801,"BUG] Claude Code hangs on launch — OAuth authentication page loads indefinitely (Pro subscription, macOS)",8,auth-timeout oauth-expiry login-fail,1,#9C27B0
15812,[Bug] API Error: Rate limit reached despite usage within limits,2,AnthropicAPI_RateLimitError,31,#1ABC9C
15816,[BUG] VS Code Extension ignores CLAUDE_CODE_GIT_BASH_PATH environment variable on Windows,21,GitBash_Issues_Windows,3,#E74C3C
15857,Claude Code ignores explicit 'DO NOT implement code changes' instruction,23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
15893,No notification when Opus usage exhausted and model falls back to Sonnet,6,Model_Issues Token_Consumption Downgrade,2,#FF9800
15936,Opus 4.6 on Claude Code,12,memory_leak kernel_allocation api_error ,2,#2ECC71
15984,"Claude GitHub App: Code Review always reports 0 issues, @claude mentions get no response",12,memory_leak kernel_allocation api_error ,2,#2ECC71
15988,[Bug] Memory Leak in Claude Code CLI,12,memory_leak kernel_allocation api_error ,5,#2ECC71
15993,[BUG] Claude Code App hangs,23,Bug Freeze NotWorking IgnoringInstructio,28,#E74C3C
16000,"[BUG] [BUG] Claude in Chrome extension fails to connect - ""account mismatch"" error despite same account on both extension and Claude Desktop",10,Chrome_Connection_Issues,6,#E67E22
16009,"[BUG] I am experiencing an unusual and persistent issue where the token usage limit for Claude Code is not resetting as expected, leading to a lockout that has lasted over 24 hours. It is now 72 hours.......",12,memory_leak kernel_allocation api_error ,3,#2ECC71
16020,[BUG] UsageMemore,13,BUG_USAGE_LIMITS,2,#F06292
16030,[Bug] Anthropic API Error: Rate limit reached despite low usage,2,AnthropicAPI_RateLimitError,43,#1ABC9C
16091,[Bug] Claude Code experiencing severe performance degradation,12,memory_leak kernel_allocation api_error ,17,#2ECC71
16094,"[BUG] ""Claude Desktop Failed to Launch: We are so sorry, Claude Desktop failed to launch. Please check for updates and try again. If the issue persists, contact support."" Tahoe 26.3.1",20,Crash Launch Failure Hang Freeze Error,3,#607D8B
16102,[BUG] Claude code with Local file,23,Bug Freeze NotWorking IgnoringInstructio,9,#E74C3C
16110,[BUG] after rate limit reset it does not automatically continue,2,AnthropicAPI_RateLimitError,1,#1ABC9C
16114,[BUG] API Error: 500,15,InternalServerError500,21,#00BCD4
16119,[Bug] Anthropic API Error: Rate limit reached,2,AnthropicAPI_RateLimitError,41,#1ABC9C
16151,Claude in Chrome: extension not connected on Linux despite working native host (Profile 4 → Default migration),10,Chrome_Connection_Issues,7,#E67E22
16154,"[BUG] Claude Code doesn't verify its own changes end-to-end, causing repeated runtime bugs",23,Bug Freeze NotWorking IgnoringInstructio,7,#E74C3C
16155,[Bug] Missing Claude Code Analytics,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
16167,[Bug] Claude Code intermittently fails to execute tasks correctly despite valid instructions,23,Bug Freeze NotWorking IgnoringInstructio,13,#E74C3C
16208,opusplan: system prompt reports sonnet-4-6 in plan mode instead of opus-4-6,6,Model_Issues Token_Consumption Downgrade,4,#FF9800
16247,[Bug] Anthropic API Error: Rate limit reached,2,AnthropicAPI_RateLimitError,41,#1ABC9C
16251,[Bug] Memory leak: Claude Code consumes excessive RAM (>6GB) on task execution,12,memory_leak kernel_allocation api_error ,5,#2ECC71
16324,[BUG] Claude Code login times out after successful OAuth browser flow,8,auth-timeout oauth-expiry login-fail,6,#9C27B0
16361,[BUG] CLI cannot connect to browser extension,10,Chrome_Connection_Issues,1,#E67E22
16434,[BUG] API Error: Rate Limit when using claude code (vscode) on max plan,12,memory_leak kernel_allocation api_error ,2,#2ECC71
16445,"[BUG]  Claude in Chrome: ""Browser extension is not connected"" on Windows — `tengu_chrome_auto_enable` forced to `false` by server",10,Chrome_Connection_Issues,4,#E67E22
16482,Chrome integration: MCP server does not connect to browser bridge socket,10,Chrome_Connection_Issues,8,#E67E22
16514,[BUG] Claude in Chrome MCP fails to connect to Chromium Browser — always launches Google Chrome instead,10,Chrome_Connection_Issues,1,#E67E22
16527,[BUG] Claude vscode extension does not work on x86 linux after v2.1.72 update,7,vscode_issues api_error extension_breaks,4,#E91E63
16528,[BUG] Claude,16,BUG_Claude INTERRUPTED_MESSAGE AN,4,#69F0AE
16575,"Erroneous ""API Error: Rate limit reached"" Shut me out of Claude Code",2,AnthropicAPI_RateLimitError,17,#1ABC9C
16598,VS Code: 3 blank windows open when launching Claude from VS Code terminal,7,vscode_issues api_error extension_breaks,8,#E91E63
16614,"Claude-in-Chrome: MCP server ignores working native sockets, fails on WebSocket bridge auth",10,Chrome_Connection_Issues,10,#E67E22
16631,[BUG] Claude code is injecting messages that aren't from me into the terminal and acting on them as if I reported them.,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
16751,[Bug] Claude Code does not respond when entering /plan mode,23,Bug Freeze NotWorking IgnoringInstructio,11,#E74C3C
16794,[BUG] Claude Code process crashes with exit code 1 after reading a small PDF created with lualatex,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
16803,[Bug] Claude Code fails to complete assigned tasks,23,Bug Freeze NotWorking IgnoringInstructio,6,#E74C3C
16835,[Bug] Degradation in Claude model output quality and reasoning capability,12,memory_leak kernel_allocation api_error ,1,#2ECC71
16845,[Bug] Claude Code fails on simple problems inconsistently,23,Bug Freeze NotWorking IgnoringInstructio,27,#E74C3C
16850,"Claude Code hangs on ""thinking"" in new sessions — never produces output",23,Bug Freeze NotWorking IgnoringInstructio,4,#E74C3C
16855,[Bug] /remote-control skill unavailable in Claude Code v2.1.71,1,RemoteControlIssues,3,#8BC34A
16864,[BUG] Claude Code,23,Bug Freeze NotWorking IgnoringInstructio,21,#E74C3C
16873,Chrome extension not working,10,Chrome_Connection_Issues,1,#E67E22
16910,[BUG] Claude code killed,23,Bug Freeze NotWorking IgnoringInstructio,9,#E74C3C
16947,Chrome integration: Claude Code never connects to native bridge socket (macOS),10,Chrome_Connection_Issues,4,#E67E22
16959,[BUG] Claude Code hangs when accessing large session files (>50MB) #21022,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
16975,[Bug] Claude Code exits unexpectedly without error message,23,Bug Freeze NotWorking IgnoringInstructio,31,#E74C3C
16990,"I appreciate the detailed feedback, but I need to clarify my role here. I'm Claude Code's issue title generator - I'm designed to convert bug reports into concise GitHub issue titles.

The text you've provided appears to be a performance review or evaluati",17,"1 Bug Report Details
2 Feature Request D",4,#795548
16997,[BUG] API Error: Rate limit reached + Silent API Credit Billing Despite Active Claude Max Subscription (VS Code Extension),24,RateLimitIssuesProSubscription,2,#4CAF50
17021,[BUG] Claude in Chrome MCP server never activates in Claude Desktop,10,Chrome_Connection_Issues,2,#E67E22
17024,[Bug] Anthropic API Rate Limit Error Despite Available Quota,2,AnthropicAPI_RateLimitError,25,#1ABC9C
17025,Claude code drifts from plan mode,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
17029,Claude in Chrome: MCP server shows connected but extension reports 'not connected',10,Chrome_Connection_Issues,16,#E67E22
17063,[BUG] Cowork fails to connect to Claude in Chrome extension,10,Chrome_Connection_Issues,4,#E67E22
17064,"[BUG] Claude in Chrome extension fails to connect to Cowork on macOS — was working ~2 weeks ago, now persistently broken",10,Chrome_Connection_Issues,4,#E67E22
17068,"[BUG] Claude Desktop hangs, MacOS 26.3, M3 Chip.  Latest download installed.  Still hangs",20,Crash Launch Failure Hang Freeze Error,1,#607D8B
17076,[BUG] Claude asks approval before actually showing the plan it created,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
17083,[Bug] Long-running sessions cause excessive token consumption and context window exhaustion,19,TokenUsageIssues BillingIssues TimeoutIs,4,#F1C40F
17085,[BUG] claude code crashed in version 2.1.70 bun error,23,Bug Freeze NotWorking IgnoringInstructio,7,#E74C3C
17094,Claude Desktop on Mac crashing on opening.,20,Crash Launch Failure Hang Freeze Error,2,#607D8B
17099,[BUG] Claude Code Plugins Error,23,Bug Freeze NotWorking IgnoringInstructio,8,#E74C3C
17112,[Bug] Claude Code generates misleading or false information,23,Bug Freeze NotWorking IgnoringInstructio,15,#E74C3C
17119,Chrome extension not connecting to Claude Code despite correct setup,10,Chrome_Connection_Issues,29,#E67E22
17144,Claude-in-Chrome: Extension not connecting despite valid native host and socket,10,Chrome_Connection_Issues,19,#E67E22
17164,[BUG] Issue logging into Claude Code in VS Code with Pro subscription,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
17226,[BUG]  Remote Control not available on Pro plan,1,RemoteControlIssues,8,#8BC34A
17249,"Claude in Chrome: ""Browser extension is not connected"" despite correct native host setup (macOS 26 + Chrome 145)",10,Chrome_Connection_Issues,22,#E67E22
17292,"[BUG] Claude code, in browser and desktop is not working",23,Bug Freeze NotWorking IgnoringInstructio,6,#E74C3C
17312,"claude-in-chrome MCP: ""Browser extension is not connected"" despite native host running correctly via CLI binary",10,Chrome_Connection_Issues,11,#E67E22
17318,Remote access / web interface for Claude Code sessions,0,BUG Feature Request Remote Access Multi-,2,#E67E22
17331,[BUG] Claude Code process exits with code 1 in VS code repeatedly,23,Bug Freeze NotWorking IgnoringInstructio,12,#E74C3C
17391,[Bug] Claude Code hangs with no token consumption or activity progress,23,Bug Freeze NotWorking IgnoringInstructio,14,#E74C3C
17493,I need more information to generate a GitHub issue title. Please provide the bug report or feature request details that you'd like me to create a title for.,17,"1 Bug Report Details
2 Feature Request D",8,#795548
17588,[Bug] Anthropic API Error: Rate limit reached despite Max plan subscription,2,AnthropicAPI_RateLimitError,19,#1ABC9C
17654,[BUG] Claude Code forgets persistent memory instructions after context compaction,12,memory_leak kernel_allocation api_error ,2,#2ECC71
17671,[FEATURE]  https://github.com/anthropics/claude-code/issues/11045#issuecomment-3981143436,17,"1 Bug Report Details
2 Feature Request D",1,#795548
17689,[BUG] usage limit / session management bug in Claude Code.,12,memory_leak kernel_allocation api_error ,3,#2ECC71
17706,[BUG] claude code in terminal returning a Bun exception,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
17759,[Bug] Claude Code does not display proposed plan/changes before implementation,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
17766,Running claude from VS Code integrated terminal opens 3 empty VS Code windows,7,vscode_issues api_error extension_breaks,9,#E91E63
17802,[Bug] Claude Code ignores instructions and hallucinates implementation details without validating logic gaps,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
17803,VS Code extension opens 3 new windows when running claude from integrated terminal,7,vscode_issues api_error extension_breaks,8,#E91E63
17818,[BUG] Windows: Claude Code extension v2.1.69 crashes with exit code 3221225781 (Access Violation),23,Bug Freeze NotWorking IgnoringInstructio,4,#E74C3C
17841,Claude in Chrome: MCP bridge doesn't reconnect when Chrome restarts,10,Chrome_Connection_Issues,2,#E67E22
17877,[Bug] Windows: 3 blank VS Code windows spawn on every Claude Code session start (terminal & extension),7,vscode_issues api_error extension_breaks,2,#E91E63
17879,[BUG]  Running claude code in VS Code integrated terminal spawns 3 blank VS Code windows on Windows,7,vscode_issues api_error extension_breaks,10,#E91E63
17894,"[Bug] Claude in Chrome MCP connection fails - ""Browser extension is not connected""",10,Chrome_Connection_Issues,29,#E67E22
17907,[Bug] Remote Control unavailable for Pro subscription account,1,RemoteControlIssues,7,#8BC34A
17911,[BUG] VS Code extension fails to detect Git Bash on Windows despite CLAUDE_CODE_GIT_BASH_PATH being set,21,GitBash_Issues_Windows,4,#E74C3C
17920,"[BUG] I am instantly hitting an ""API Error: Rate Limit Reached"" when I start a new conversation with Claude Code. This occurred after enabling ""Fast Mode"" with Opus.",3,Opus_46_Issues Context_Limit Token,1,#9B59B6
17922,CLI started in VS Code integrated terminal opens 3 blank VS Code windows (Windows),7,vscode_issues api_error extension_breaks,3,#E91E63
17940,[Bug] Anthropic API Error: Unspecified API Error,4,Anthropic_API_Errors_500,74,#3498DB
17942,[Bug] Anthropic API Error: 400 Bad Request when parsing JSON data from websites,4,Anthropic_API_Errors_500,1,#3498DB
17944,[BUG] Getting error 400.,15,InternalServerError500,3,#00BCD4
17949,Remote Control not available for Pro plan account,1,RemoteControlIssues,3,#8BC34A
17953,[BUG] Error: Claude Code process exited with code 3221225781 View output logs · Troubleshooting resources,23,Bug Freeze NotWorking IgnoringInstructio,11,#E74C3C
17958,"[BUG] Claude Code stays frozen when loading, and no errors are printed when using --verbose.",23,Bug Freeze NotWorking IgnoringInstructio,4,#E74C3C
17989,Starting Claude Code in VSCode integrated terminal opens 3 new VSCode windows,7,vscode_issues api_error extension_breaks,9,#E91E63
18014,[Bug] Claude Code spawns multiple VS Code windows on first run,7,vscode_issues api_error extension_breaks,4,#E91E63
18024,[BUG] Windows: CLI spawns 3 empty VSCode windows on startup — root cause is `code` CLI calls from integrated terminal,7,vscode_issues api_error extension_breaks,2,#E91E63
18030,[BUG] Error: Claude Code process exited with code 3221225781,23,Bug Freeze NotWorking IgnoringInstructio,23,#E74C3C
18039,[BUG] Claude Code silently exits unexpectedly with no error,23,Bug Freeze NotWorking IgnoringInstructio,27,#E74C3C
18095,[BUG] Running `claude` CLI from VS Code terminal opens 3 new VS Code windows,7,vscode_issues api_error extension_breaks,9,#E91E63
18098,[BUG] Claude launches multiple VScode windows while starting from VScode terminal,7,vscode_issues api_error extension_breaks,9,#E91E63
18119,[BUG] v2.1.68 (updated 2026-03-04)   opens 3 blank VS Code windows when claude is started in the integrated terminal.,7,vscode_issues api_error extension_breaks,9,#E91E63
18141,"UNWARRANTED ""API Error: Rate limit reached"" WARNING",2,AnthropicAPI_RateLimitError,16,#1ABC9C
18168,"[BUG] USAGE BUG, opus drains sonnet usage URGENT FIX NEEDED",6,Model_Issues Token_Consumption Downgrade,5,#FF9800
18202,"[BUG] ""Failed to load session"" on Claude Code in macOS desktop app",0,BUG Feature Request Remote Access Multi-,3,#E67E22
18219,"Claude-in-Chrome: extension not connected despite working native host socket (Linux, custom Chrome profile)",10,Chrome_Connection_Issues,15,#E67E22
18230,[BUG] IN VS CODE CLAUDE EXTENSION GETTING API ERROR,7,vscode_issues api_error extension_breaks,5,#E91E63
18432,[BUG] Claude Code Remote not connecting,1,RemoteControlIssues,3,#8BC34A
18434,"Claude Code causes 49GB invisible kernel memory allocation, triggers OOM killer on 128GB system",12,memory_leak kernel_allocation api_error ,2,#2ECC71
18470,[Bug] Remote control functionality unavailable with Claude Pro account,1,RemoteControlIssues,7,#8BC34A
18482,[Bug] Anthropic API Error: Rate limit reached on claude-opus-4-6,2,AnthropicAPI_RateLimitError,9,#1ABC9C
18524,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
18528,Silent model downgrade from Opus to Sonnet after re-authentication (Max subscriber),6,Model_Issues Token_Consumption Downgrade,3,#FF9800
18531,Silent model downgrade from Opus to Sonnet after re-authentication (Max subscriber),6,Model_Issues Token_Consumption Downgrade,3,#FF9800
18606,[BUG] Can't see usage,13,BUG_USAGE_LIMITS,1,#F06292
18620,[BUG] Claude code vscode extension breaks search,7,vscode_issues api_error extension_breaks,3,#E91E63
18641,"Claude Desktop: Chrome Extension MCP bridge disconnects repeatedly, prompts for re-authentication",10,Chrome_Connection_Issues,1,#E67E22
18662,[Bug] Anthropic API Error: Response exceeds 32000 output token maximum,2,AnthropicAPI_RateLimitError,1,#1ABC9C
18670,[BUG] Remote Control feature advertised for Pro plan subscribers is inaccessible / not working,1,RemoteControlIssues,2,#8BC34A
18671,[Bug] Pro account can't access /remote-control,1,RemoteControlIssues,4,#8BC34A
18705,[BUG] Claude Code kicks in /extra-usage without asking for permission,23,Bug Freeze NotWorking IgnoringInstructio,9,#E74C3C
18739,Claude in Chrome MCP never connects despite native host running correctly,10,Chrome_Connection_Issues,15,#E67E22
18744,[Bug] Prompt caching consuming usage limits faster than expected,14,ExcessiveTokenConsumption PromptCacheIss,4,#2196F3
18771,[BUG]  Claude,16,BUG_Claude INTERRUPTED_MESSAGE AN,4,#69F0AE
18808,[Bug] Remote Control feature unavailable on Pro plan despite account eligibility,1,RemoteControlIssues,7,#8BC34A
18843,[Bug] Claude extension remains disabled in Chrome despite enabling in settings and extension manager,10,Chrome_Connection_Issues,3,#E67E22
18885,"[BUG] API Error: Rate limit reached on Opus 4.6 with Claude Max — Sonnet works fine, fresh session, 6% usage",3,Opus_46_Issues Context_Limit Token,3,#9B59B6
18978,[Bug] Usage limits overcounted due to prompt caching bug in v2.1.62,14,ExcessiveTokenConsumption PromptCacheIss,1,#2196F3
19082,[BUG] Claude Code hangs after update on 28 feb 2026,23,Bug Freeze NotWorking IgnoringInstructio,27,#E74C3C
19087,[BUG]  Claude Code**: 2.1.63 and remote control,1,RemoteControlIssues,7,#8BC34A
19106,Claude Desktop v1.1.4498 crashes on launch - macOS 26.4 beta,20,Crash Launch Failure Hang Freeze Error,4,#607D8B
19144,[Bug] Anthropic API Error: Rate limit reached after usage reset,2,AnthropicAPI_RateLimitError,35,#1ABC9C
