number,created_at,title,labels
46457,2026-04-10T23:29:40Z,"Context compaction drops recent messages, keeps old ones",bug|platform:linux|area:core
46456,2026-04-10T23:28:56Z,Bundled Claude Code CLI 2.1.92 fails to start under disclaimer helper (Code tab silently hangs),duplicate
46455,2026-04-10T23:25:57Z,[Bug] Claude Code generates hallucinated or nonsensical responses,duplicate
46454,2026-04-10T23:16:11Z,[Bug] Ultra plan generation irrelevant across multi-session blended context,duplicate
46453,2026-04-10T23:13:17Z,[BUG] Plugin config window auto closes when `n` character is typed,duplicate
46449,2026-04-10T23:03:10Z,"[BUG] security-guidance plugin's hook uses python3 in the command, which doesn't exist on Windows",duplicate
46447,2026-04-10T22:40:48Z,"claude-in-chrome tools stay disconnected after Claude Desktop uninstall, even with healthy native host",duplicate
46443,2026-04-10T22:27:49Z,Confusing billing for Sonnet 4.6 1M context: 'extra usage' despite available plan tokens,duplicate
46442,2026-04-10T22:26:30Z,[Bug] Safety injection reminder after file reads causes excessive token usage and chat spam,bug|platform:macos|area:model|area:core
46440,2026-04-10T22:24:43Z,Code tab unresponsive: Electron env vars (OPERON_SANDBOXED_NETWORK) break bundled CLI,bug|platform:macos|area:desktop
46439,2026-04-10T22:21:13Z,[Bug] MCP configuration not persisted between sessions,duplicate
46437,2026-04-10T22:11:46Z,C:/Program Files/Git/model opus sets 200k context window instead of 1M on Max plan,duplicate
46436,2026-04-10T22:08:29Z,Claude Code edits files while in Plan mode,bug|platform:linux|area:core|platform:vscode
46430,2026-04-10T22:00:32Z,[BUG] Export to file/clipboard not working,duplicate
46427,2026-04-10T21:44:49Z,Claude reverses correct answers under pushback without new arguments (sycophancy),bug|area:model
46418,2026-04-10T21:13:00Z,[BUG] Why do i have to keep selecting a new folder when I click new session in this claude code application? It used to save and automatically set to the previous folder I was working with in the last session.,duplicate
46417,2026-04-10T21:12:41Z,[BUG] Cowork MSIX manifest missing hypervisor capability – CoworkVMService cannot access Hyper-V,duplicate
46414,2026-04-10T21:05:27Z,CLI banner shows 'Claude Pro' for Max plan subscribers,duplicate
46413,2026-04-10T21:03:51Z,Bring terminal CLI slash commands to the Claude Code app,duplicate
46411,2026-04-10T21:00:09Z,[BUG] CLI output becomes corrupted with unreadable/garbled tokens until restart,bug|duplicate|platform:macos|area:tui
46410,2026-04-10T20:48:34Z,[MODEL] Claude passively acknowledges self-caused git error instead of proactively proposing a fix,duplicate
46406,2026-04-10T20:33:17Z,`--channels <plugin>` no longer exposes plugin MCP tools in v2.1.101 (regression from 2.1.91),bug|has repro|platform:macos|area:mcp|regression|area:plugins
46405,2026-04-10T20:26:43Z,[Feature Request] Allow transcription of benign content flagged by safety filters,
46403,2026-04-10T20:18:38Z,"Phantom ""human:"" messages auto-generated during Monitor events, triggering actions without user consent",duplicate
46401,2026-04-10T20:01:12Z,just fails with a 500 then apologizes. not helpful,duplicate
46399,2026-04-10T19:57:07Z,VS Code: Copying text from chat panel copies active editor content instead,duplicate
46397,2026-04-10T19:50:38Z,Feature Request: UI language localization / Soporte de idioma en la interfaz,duplicate
46395,2026-04-10T19:36:04Z,[Bug] `/config` command hangs on re-entry without modifications,duplicate
46394,2026-04-10T19:35:13Z,[BUG],duplicate
46390,2026-04-10T19:29:11Z,"[BUG] Desktop App Worked, Then Crashed, Reinstalled, Wont OPEN",duplicate
46389,2026-04-10T19:28:20Z,[BUG] Cowork and WSL both fail on Windows 11 ARM64 (Snapdragon X Plus 8-core) — VHDX creation blocked at OS level,duplicate
46388,2026-04-10T19:27:42Z,Add visual dividers between conversation turns,duplicate
46387,2026-04-10T19:26:33Z,[DOCS] `allowManagedHooksOnly` docs incorrectly say all plugin hooks are blocked,bug|documentation|area:hooks|area:plugins
46383,2026-04-10T19:20:14Z,Add auto_invoke flag for skills to prevent eager pattern matching,duplicate
46382,2026-04-10T19:17:12Z,/model thinking effort level resets between sessions,duplicate
46380,2026-04-10T19:10:53Z,[Bug] Context window underutilization: 88k of 1M tokens used before session interruption,duplicate
46377,2026-04-10T18:56:02Z,[BUG] Agent SDK query() does not expand slash commands / skills — passed as literal prompt text,duplicate
46376,2026-04-10T18:51:41Z,Plugin PostToolUse command hook (exit 2) output not injected into model context,duplicate
46375,2026-04-10T18:51:37Z,Expose activePermissionMode in statusline stdin JSON payload,duplicate
46372,2026-04-10T18:44:11Z,MAX 5x subscriber stuck at 200K context window instead of 1M,duplicate
46371,2026-04-10T18:40:42Z,/rename generates unusable /resume command,duplicate
46370,2026-04-10T18:40:14Z,Add setting to disable auto-attach of IDE selection context,duplicate
46369,2026-04-10T18:35:59Z,/plugin command fails with schema validation errors on marketplace load,duplicate
46368,2026-04-10T18:31:12Z,Feature request: /cd command to change working directory mid-session,duplicate
46367,2026-04-10T18:31:01Z,temp,invalid
46365,2026-04-10T18:28:06Z,[Bug] Rate limit exceeded on single prompt execution,duplicate
46362,2026-04-10T18:24:55Z,Claude Code VM 2.1.92 ships Linux ARM binary on macOS arm64,duplicate
46361,2026-04-10T18:24:40Z,Built-in /security-review fails in jj-only repos (git denied),duplicate
46359,2026-04-10T18:15:19Z,computer-use input tools broken on macOS ARM (M3) - missing native module,
46356,2026-04-10T18:07:42Z,Telegram channel plugin: notifications not injected into conversation,duplicate
46354,2026-04-10T18:05:57Z,[BUG] Cowork on Windows corrupts non-ASCII characters when syncing files from sandbox to host filesystem,duplicate
46352,2026-04-10T17:57:35Z,[Bug] CLI crashes after settings confirmation with screen repetition artifacts,duplicate
46350,2026-04-10T17:55:13Z,"[BUG] Claude Code opens a new editor window and changes focus, instead of staying in the chat window.",duplicate
46349,2026-04-10T17:55:02Z,[BUG] Teammate subprocess exits code 1 silently before debug init (tmux send-keys backend),duplicate
46348,2026-04-10T17:54:53Z,[BUG] Claude Code fails with 'Prompt is too long' instead of auto-compacting,duplicate
46345,2026-04-10T17:42:03Z,C:/Program Files/Git/rc slash command missing in v2.1.100,duplicate
46344,2026-04-10T17:40:36Z,/terminal-setup rejects Windows Terminal despite suggesting it,duplicate|platform:windows|area:tui
46339,2026-04-10T17:31:39Z,System prompt token bloat: ~40-50% increase between v2.1.92 and v2.1.100,duplicate
46338,2026-04-10T17:31:23Z,[BUG] OpenTelemetry not emitting in non-interactive (-p) mode,bug|area:cli
46336,2026-04-10T17:29:45Z,"Claude Desktop on Linux opens PC/SC smartcard socket, destabilizes GnuPG signing",invalid
46335,2026-04-10T17:27:41Z,Remote control sessions from VPS don't persist in desktop app history,duplicate
46332,2026-04-10T17:22:14Z,Bug Report - Extreme usage limit drain on Max Plan with Claude Code (one prompt consumes huge amounts),duplicate|platform:macos|area:cost
46330,2026-04-10T17:19:29Z,[Bug] Agent not executing skills and not proposing solutions as expected,duplicate
46327,2026-04-10T17:09:35Z,[Feature Request] userPreferences should override all built-in behaviors except safety,invalid
46325,2026-04-10T17:07:16Z,Add time context to assistant prompts (timestamp or time-since-last-message),enhancement|area:core
46324,2026-04-10T17:02:53Z,[Bug] Session State Corruption: Conversation Thread Broken with Inconsistent LLM Responses,duplicate
46322,2026-04-10T16:58:02Z,"[MODEL] Opus 4.6 hallucinated a detailed user response after AskUserQuestion, then acted on it",
46320,2026-04-10T16:55:56Z,[BUG] Scheduled task MCP connectors not loading tools in remote environment,bug|area:mcp|area:agents
46319,2026-04-10T16:51:10Z,[BUG] i = -1 infinite loop pattern was introduced. debugging session misdiagnosed the root cause as server-side for ~3 hours,duplicate
46318,2026-04-10T16:48:26Z,[BUG] Context limit blocks ALL operations - even after /clear and system restart,duplicate
46313,2026-04-10T16:25:31Z,"[BUG] /model persists us. prefix for Opus 4.6 on EU Bedrock (eu-west-1), causing 400 in new sessions",bug|has repro|api:bedrock|platform:macos
46312,2026-04-10T16:22:46Z,[BUG] scheduled tasks need human intervention to run.,duplicate
46305,2026-04-10T16:03:47Z,"[FEATURE] 切换供应商之后 , 安装的插件没有自动启动",enhancement|area:plugins|area:providers
46303,2026-04-10T16:03:21Z,[Feature Request] Add option to disable agentic reasoning and receive direct answers,
46301,2026-04-10T16:02:56Z,"[BUG] claude update reports success but never installs new version (Windows, ESAI NuGet distribution)",duplicate
46300,2026-04-10T16:02:48Z,Claude Code repeatedly makes costly mistakes with paid API calls,duplicate
46298,2026-04-10T15:58:01Z,Agent executed destructive operation on user's production server without authorization,duplicate
46297,2026-04-10T15:56:29Z,[BUG] Powershell screen is not cleared after exit,duplicate
46294,2026-04-10T15:54:37Z,"Session diff stats in sidebar show branch diff, not session diff",bug|has repro|platform:macos|area:ui|area:desktop
46293,2026-04-10T15:53:35Z,Session history: generate titles in the conversation language,duplicate
46292,2026-04-10T15:50:40Z,[BUG] Incorrect quota jump from 87% to 100% without usage,duplicate
46286,2026-04-10T15:34:31Z,"[BUG] Model breaks character in working skill, fabricates technical limitations to avoid executing user instructions",duplicate
46285,2026-04-10T15:23:57Z,Not allowing app download login,invalid
46282,2026-04-10T15:12:26Z,[FEATURE] Project-level organization for conversations (similar to claude.ai Projects),duplicate
46277,2026-04-10T15:02:19Z,[BUG] Credit balance too low · Add funds,duplicate
46273,2026-04-10T14:46:15Z,[FEATURE] Desktop SSH: Support SSH agent authentication (hardware keys / YubiKey),enhancement|platform:macos|area:desktop
46272,2026-04-10T14:43:08Z,[Feature Request] Auto-generate session names/summaries on exit for improved session discoverability,duplicate
46267,2026-04-10T14:36:36Z,[FEATURE] Visually distinguish Claude's questions to the user in the terminal UI,enhancement|area:tui
46266,2026-04-10T14:36:05Z,Feature request: show agent status indicators in project list (left panel),duplicate
46264,2026-04-10T14:27:01Z,[BUG] apply-seccomp loses executable permission on every session launch (WSL2 / npm via nvm),duplicate
46258,2026-04-10T14:10:41Z,enforce-specs: exclude patterns don't match absolute file paths,duplicate
46257,2026-04-10T14:09:13Z,[Feedback] Claude.ai system prompt structurally deprioritizes user behavioral rules,invalid
46254,2026-04-10T14:01:31Z,[Bug] MCP Server Connection Failures with Linear Integration,duplicate
46252,2026-04-10T13:59:47Z,[BUG]  REPORTE DE ERROR: Ejecución de migrate:fresh sin Confirmación    Versión: Claude Code 2.1.100   Fecha: 2026-04-10   Severidad: CRÍTICA,duplicate
46249,2026-04-10T13:54:18Z,Ctrl+V image paste should warn when xclip/xsel missing on Linux,duplicate
46248,2026-04-10T13:52:17Z,[FEATURE] Enable media playback in Cowork artifact sandbox (video/audio/HLS),duplicate
46246,2026-04-10T13:50:21Z,[BUG] Launching maximized results in empty window,duplicate
46244,2026-04-10T13:47:42Z,[BUG] Promotional Extra Usage Credit banner disappeared,invalid
46243,2026-04-10T13:46:34Z,[FEATURE] Enable media playback in Cowork artifact sandbox (video/audio/HLS),enhancement|platform:macos|area:mcp|area:cowork|area:sandbox
46242,2026-04-10T13:43:26Z,[FEATURE] Enable media playback in Cowork artifact sandbox (video/audio/HLS),duplicate
46241,2026-04-10T13:41:51Z,[FEATURE] Enable media playback in Cowork artifact sandbox (video/audio/HLS),enhancement|platform:macos|area:mcp|area:cowork|area:sandbox
46238,2026-04-10T13:39:42Z,[FEATURE] Enable media playback in Cowork artifact sandbox (video/audio/HLS),enhancement|platform:macos|area:mcp|area:cowork|area:sandbox
46237,2026-04-10T13:37:50Z,"[Feedback] Opus bypasses its own enforcement infrastructure — stamps pass, work not done",enhancement|platform:macos|area:model|area:skills
46236,2026-04-10T13:35:07Z,[Feature Request] Sub-agent verification: cross-check bot verdicts before accepting,enhancement|platform:macos|area:agents
46235,2026-04-10T13:34:51Z,[Feature Request] Verification baseline: enforce origin/main reads over local files,enhancement|platform:macos|area:tools
46234,2026-04-10T13:34:39Z,[Feature Request] Cross-file consistency: auto-grep repo after fixing a pattern,enhancement|area:tools|area:hooks
46233,2026-04-10T13:34:25Z,[Feature Request] CI-wait gate: prevent premature 'done' declarations,enhancement|platform:macos|area:model
46232,2026-04-10T13:34:14Z,[Feature Request] Pre-task gate: enforce skill/context read before coding,enhancement|platform:macos|area:hooks|area:skills
46230,2026-04-10T13:23:58Z,[Bug] Sub-agent task hangs without progress for extended duration,duplicate
46227,2026-04-10T13:16:08Z,[BUG] renaming chat,duplicate
46226,2026-04-10T13:15:49Z,[BUG] Local sessions in Code tab don't respond + /desktop fails from VS Code terminal,duplicate
46225,2026-04-10T13:09:14Z,Claude Code made unauthorized paid API calls after being explicitly told not to,duplicate
46224,2026-04-10T13:07:14Z,"scheduled task with ""bypass permissions"" mode keeps prompting anyway",duplicate
46221,2026-04-10T12:57:39Z,"[BUG] Opus 4.6 1M context disappears from model picker, replaced by Opus 4.6 200k; default silently changes to Sonnet",duplicate
46218,2026-04-10T12:51:05Z,[Bug] Claude Code performance degradation affecting Opus and Sonnet models,bug|platform:linux|area:model
46217,2026-04-10T12:50:00Z,[Bug] Streaming output displays garbled characters with CJK table content in long sessions,duplicate
