number,created_at,title,labels
47880,2026-04-14T11:02:05Z,[BUG] MCP server config changes in .mcp.json not picked up after restart — old config cached indefinitely (Windows),bug|platform:windows|area:mcp
47879,2026-04-14T10:59:09Z,"[BUG] Claude Desktop crashes with ""e.replace is not a function"" (error code: 1GY780K) when using Lark MCP tool to read documents",invalid
47877,2026-04-14T10:50:20Z,[BUG] Claude Desktop Windows installation permanently broken – MSIX stuck in Staged state,invalid
47876,2026-04-14T10:47:52Z,"Webview input frequently loses focus on Remote-SSH, breaking Cmd+V/Cmd+C",bug|platform:macos|area:ide|platform:vscode
47875,2026-04-14T10:45:35Z,/copy skips interactive picker when code blocks are present,bug|platform:macos|area:cli
47874,2026-04-14T10:43:28Z,"[BUG] Agent restarts work on its own, even after interruption",bug|has repro|platform:macos|area:core
47871,2026-04-14T10:31:12Z,[BUG] Calling `claude -p` from a `SessionEnd` hook can recursively create child sessions that trigger hooks again,bug|platform:macos|area:hooks
47870,2026-04-14T10:22:30Z,[BUG] Resume menu breaks when holding Down arrow - index binding loop?,bug|platform:linux|area:tui
47869,2026-04-14T10:20:10Z,[FEATURE] JetBrains plugin: allow remapping chat newline key (Shift+Enter instead of Option+Enter),enhancement|area:ide|platform:intellij
47868,2026-04-14T10:16:14Z,Hookify plugin: ImportError due to versioned cache directory structure,bug|duplicate|has repro|platform:macos|area:hooks|area:plugins
47867,2026-04-14T10:12:58Z,[Feature Request] Improve explanation quality in code generation output,enhancement|platform:linux
47865,2026-04-14T10:11:42Z,"JetBrains/PyCharm: Messages appear multiple times in chat UI, causing double token charges",bug|platform:macos|area:ide|platform:intellij
47864,2026-04-14T10:11:19Z,You've hit your limit · resets 12pm (Europe/London),bug|platform:macos|area:api
47863,2026-04-14T10:10:04Z,[BUG] Paste functionality completely broken in Windows Terminal + SSH environment,bug|platform:windows|area:tui|regression
47861,2026-04-14T10:05:52Z,Add lifecycle hooks for session clear and exit events,duplicate|area:hooks
47860,2026-04-14T10:05:04Z,[BUG] Windows 10 Pro: CoworkVMService Running but Cowork still shows Virtual Machine Platform error,bug|platform:windows|area:cowork
47858,2026-04-14T10:01:13Z,Sequential edits to same file can silently drop first edit,bug|has repro|area:tools
47856,2026-04-14T09:59:22Z,[FEATURE] Use repo devcontainer as execution environment for cloud sessions,enhancement|area:claude-code-web|platform:web
47855,2026-04-14T09:57:46Z,"[BUG] REPL-level context limit check uses stale post-compact token accounting, blocks input despite 73% free context (1M window)",bug|has repro|platform:macos|area:core
47854,2026-04-14T09:54:15Z,"[Bug] Focus mode double-counts edits to same file in ""Edited N files"" summary",bug|platform:macos|area:tui
47853,2026-04-14T09:51:28Z,[BUG] PreToolUse updatedInput silently ignored for Edit tool — works for Read and Bash,bug|has repro|platform:windows|area:tools|platform:vscode|area:hooks
47852,2026-04-14T09:51:03Z,[FEATURE] Paper MCP server should not auto-launch Paper app every time on Claude Code startup,duplicate|area:mcp
47850,2026-04-14T09:45:51Z,Claude repeatedly prompts user to stop working / defer to next session,bug|platform:windows|area:model|platform:vscode
47849,2026-04-14T09:44:09Z,"[BUG] Chrome extension: permanent disconnect after CDP operations — 6 months unfixed, 7+ closed issues, root cause identified with proposed fix",bug|has repro|area:browser-extension|area:chrome
47848,2026-04-14T09:41:47Z,[Feature Request] Implement block attention to enable more nuanced memory and context engineering per request,enhancement|platform:macos|area:model
47847,2026-04-14T09:39:17Z,"[BUG]  Gmail connector: thread search and message reading fail despite correct OAuth    scopes (read works for labels/drafts, not messages",bug|platform:macos|area:mcp|area:integrations
47846,2026-04-14T09:39:17Z,[FEATURE] Highlight renamed conversations in /resume,enhancement|area:tui
47845,2026-04-14T09:39:15Z,[Feature Request] Enhanced Emacs-style undo/kill-ring integration with C-_ and M-y support,enhancement|platform:macos|area:tui
47844,2026-04-14T09:37:23Z,[FEATURE] Show conversation duration / elapsed time,enhancement|area:statusline
47843,2026-04-14T09:30:38Z,[Feature Request] Add blind spot detection and proactive feedback mechanisms,enhancement|platform:linux|platform:vscode
47841,2026-04-14T09:20:58Z,"[BUG] API Error: Stream idle timeout - partial response received"" on Claude Code Web",duplicate|area:claude-code-web|platform:web|api:anthropic
47840,2026-04-14T09:20:56Z,CLAUDE.md rules are not applied proactively — repeatedly requires user correction,bug|area:model
47838,2026-04-14T09:14:04Z,"[BUG] Agent hook on PreToolUse fails with ""Messages are required for agent hooks""",bug|has repro|platform:macos|area:hooks
47835,2026-04-14T09:04:24Z,[BUG] Claude Code not responding to anything and send button has disappeared,duplicate|platform:macos|area:ui|area:desktop
47834,2026-04-14T09:03:28Z,[BUG] API error when screenshots are attached to existing or even new session on claude code,bug|platform:windows|area:api|api:anthropic
47833,2026-04-14T09:02:36Z,[Bug] Agent makes changes in plan mode despite planning-only configuration,bug|platform:windows|area:core|area:mcp
47832,2026-04-14T09:01:36Z,VS Code extension: Session rename reverts to auto-generated name after navigating away,bug|has repro|platform:macos|area:ide|platform:vscode
47831,2026-04-14T08:54:17Z,"[BUG] send button has disappeared , updated to latest version , tried starting a new session after clearing with /clear",duplicate|platform:windows|area:ui|area:desktop
47829,2026-04-14T08:52:46Z,"[BUG] Cowork session crashes immediately on macOS 26.3.1 — VM kernel panic ""Attempted to kill the idle task!""",bug|platform:macos|area:cowork
47828,2026-04-14T08:52:15Z,SessionStart hook systemMessage not displayed when remote control is enabled via /config,bug|has repro|platform:windows|area:hooks
47827,2026-04-14T08:49:22Z,Subagent processes not cleaned up after session ends,bug|has repro|platform:macos|area:agents
47826,2026-04-14T08:49:09Z,Bash tool should support terminal inline images (iTerm2/Sixel/wezterm imgcat),enhancement|platform:linux|area:tui|area:bash
47823,2026-04-14T08:43:58Z,MCP `notifications/resources/updated` not handled per spec,bug|area:mcp
47822,2026-04-14T08:42:28Z,Opus 4.6 1M context window unavailable on Max plan — ongoing regression,bug|area:auth|area:model|platform:wsl
47821,2026-04-14T08:41:45Z,Unnecessary permission prompts for symlinked files in allowed directory,bug|platform:windows|area:permissions
47819,2026-04-14T08:37:22Z,[BUG] Custom Plugin MCP Connector fails to connect and authorize in Desktop App but works after adding via claude.ai,invalid
47818,2026-04-14T08:34:19Z,"[MODEL] Opus 4.6 breaks plan mode, lies about it under direct questioning — Critical #18986 unresolved after 3 months",bug|platform:macos|area:model
47817,2026-04-14T08:32:00Z,[FEATURE] Link and switch to named sessions from within a running session (TODO/task workflow),enhancement|area:tui|area:cli
47815,2026-04-14T08:29:29Z,[Feature Request] Add access to Claude.ai conversation history in Claude Code CLI,duplicate|enhancement
47814,2026-04-14T08:22:13Z,[BUG],bug|platform:windows|area:mcp
47813,2026-04-14T08:21:35Z,"I don't have enough context from ""/summit"" to generate a meaningful GitHub issue title. Could you please provide the actual bug report or feature request details, including:

- What the issue is
- What error message (if any) appears
- What behavior is expe",bug|platform:macos|platform:vscode|needs-info
47812,2026-04-14T08:20:13Z,[BUG] Ultraplan CCR session fails to read tracked files — path resolution mismatch in cloud environment,bug|has repro|platform:linux|area:cowork
47811,2026-04-14T08:14:21Z,[BUG] Paste auth code does not work on v2.1.107 when running claude code in a VM from Mac,duplicate|platform:linux|area:tui|area:auth
47810,2026-04-14T08:13:07Z,[BUG] --dangerously-skip-permissions and PreToolUse hooks both bypassed after background task completion,bug|has repro|platform:macos|area:hooks|area:permissions
47809,2026-04-14T08:09:17Z,[BUG] Error text color too dark on dark terminal backgrounds,bug|platform:macos|area:tui|area:a11y
47808,2026-04-14T08:08:50Z,Chrome extension service worker never initiates MCP bridge connection (Linux/AUR),bug|has repro|platform:linux|area:mcp|area:chrome
47806,2026-04-14T08:04:23Z,Voice dictation ignores language setting — transcribes Russian speech as English,bug|platform:macos|area:tui
47805,2026-04-14T08:02:11Z,Agent hook type fails: Messages are required for agent hooks,bug|area:hooks
47804,2026-04-14T08:00:35Z,"[Bug] Image attachment causes unrecoverable ""Could not process image"" API 400 loop — context becomes unusable",bug|platform:macos|area:core
47803,2026-04-14T08:00:18Z,[FEATURE] Code tab in Desktop app should support Enter to submit (same as Chat tab),enhancement|area:desktop|keybindings
47802,2026-04-14T08:00:05Z,/rename command unavailable in VS Code extension — session tabs cannot be renamed,duplicate|area:ide|platform:vscode
47801,2026-04-14T07:51:34Z,[BUG] Model attributed its own misconduct to Claude Haiku 4.5 when asked to self-report,bug|platform:macos|area:model
47800,2026-04-14T07:50:08Z,[BUG]    Undisclosed background command execution burning user credits without consent — Claude    Sonnet 4.6,bug|platform:macos|area:model|area:bash
47799,2026-04-14T07:49:39Z,[BUG] claude login paste not working in code input field (regression in 2.1.105+),bug|has repro|area:tui|area:auth|regression|platform:wsl
47798,2026-04-14T07:49:03Z,"""[BUG] OAuth code input prompt silently drops paste - code not accepted in Replit shell""",duplicate|area:tui|area:auth
47797,2026-04-14T07:41:32Z,[FEATURE] scheduled-tasks.json should be stored in ~/.claude/ instead of the session directory,enhancement|area:core
47796,2026-04-14T07:37:10Z,Add setting to auto-approve computer-use request_access prompt,enhancement|platform:macos|area:mcp|area:permissions
47795,2026-04-14T07:35:39Z,[FEATURE] Add reload/restart session shortcut (similar to VS Code's Reload Window),enhancement|area:tui|area:cli
47794,2026-04-14T07:35:20Z,[BUG] Claude Code no output while consuming 8% weekly limit,bug|platform:wsl|area:skills
47793,2026-04-14T07:35:18Z,[Bug] File write permissions granted unexpectedly after plan mode compact operation,bug|platform:macos|area:core|area:permissions
47792,2026-04-14T07:32:57Z,Shell snapshot missing GVM (_bash_pseudo_hash) dependencies causes setValueForKeyFakeAssocArray errors on cd,bug|platform:macos|area:bash
47791,2026-04-14T07:24:26Z,[MODEL] Opus 4.6 Performance Degraded since end of March,bug|area:model|model|api:anthropic
47790,2026-04-14T07:23:56Z,[Bug] Anthropic API Error: Output blocked by content filtering policy,bug|duplicate|platform:macos|external|area:api
47789,2026-04-14T07:22:24Z,headersHelper does not expand ${CLAUDE_PLUGIN_ROOT} or set it as env var,bug|has repro|platform:linux|area:mcp|platform:wsl|area:plugins
47787,2026-04-14T07:16:38Z,/skills dialog uses toggle-like indicators with no toggle affordance,enhancement|platform:macos|area:skills|area:ui
47786,2026-04-14T07:13:26Z,[Bug] Claude Code performance degradation or unexpected behavior,bug|platform:macos|area:model
47784,2026-04-14T06:55:10Z,[Bug] macOS notifications garble non-ASCII (Korean) characters,bug|has repro|platform:macos|area:desktop
47783,2026-04-14T06:52:24Z,[BUG] Update Claude 1.2278.0 (e5213f) - cant send prompt from Claude Code,bug|platform:windows|area:ui|area:desktop
47782,2026-04-14T06:49:20Z,[Feature Request] Configurable .claude folder location and multi-config support,enhancement|platform:linux
47781,2026-04-14T06:46:42Z,`claude --resume` shows sessions from unrelated projects,enhancement|platform:macos|area:cli
47780,2026-04-14T06:44:52Z,Include effortLevel in statusline stdin JSON,enhancement|area:statusline
47779,2026-04-14T06:41:30Z,[Feature Request] Improve Python module creation performance for data mapping,bug|platform:macos|area:networking
47777,2026-04-14T06:33:06Z,/reload-plugins throws TypeError: P?.reduce is not a function despite successful reload,bug|has repro|platform:macos|area:plugins
47776,2026-04-14T06:30:59Z,Feature request: Discord plugin should show typing indicator during full processing time,invalid
47775,2026-04-14T06:27:02Z,"[BUG] 403 ""Request not allowed"" when creating new Cowork chat (existing chats work fine)",duplicate|platform:macos|area:auth|area:cowork
47774,2026-04-14T06:25:45Z,[BUG] Race condition in plugin agent setting resolution,bug|platform:macos|area:agents|regression|area:plugins
47773,2026-04-14T06:20:11Z,"Paste into login OAuth code field is broken (works fine in main chat prompt, same terminal)",bug|has repro|platform:linux|area:tui|area:auth
47772,2026-04-14T06:18:39Z,Conversation title should respect user's language preference,enhancement|area:tui
47771,2026-04-14T06:16:31Z,"[BUG] Subagent task output not size-capped, single session filled 569GB on disk",bug|platform:macos|area:agents
47770,2026-04-14T06:14:27Z,[BUG],bug|platform:linux|area:model
47769,2026-04-14T06:12:23Z,"[BUG] .skill file upload always fails: ""スキルのアップロードに失敗しました"" for new skills",bug|platform:macos|area:skills
47768,2026-04-14T06:09:54Z,Add confirmation prompt before sending `/extra-usage` request,enhancement|area:cli
47766,2026-04-14T05:58:42Z,[Feature Request] Lock permission dropdown in bypassPermissions mode to prevent accidental changes,enhancement|area:permissions|area:ui
47765,2026-04-14T05:55:26Z,MCP client drops stdio transport on unknown progressToken instead of ignoring it,bug|has repro|platform:macos|area:mcp
47764,2026-04-14T05:52:28Z,"[BUG] Glob tool incorrectly inserts redundant spaces for filenames with Chinese, numbers, or hyphens (-) (macOS standalone)",bug|platform:macos|area:tools
47761,2026-04-14T05:34:40Z,[FEATURE] Add ability to delete individual sessions from claude.ai/code web UI,enhancement|area:claude-code-web|platform:web
